member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,verification_status_joint,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
1010928,12000,12000,12000,36 months, ,5.42,A,A1,Allscripts Corp,6 years,OWN,112000,Not Verified,n,,debt_consolidation,Debt Consolidation Loan,115xx,NY,4.61,0,0,,,13,0,14618,22.4,43,f,860.62,0,0,0,0,,INDIVIDUAL,,96th week,0,,,,1
66165522,15000,15000,15000,36 months,BAT2252229,6.24,A,A2,senior construction inspector,10+ years,MORTGAGE,140000,Not Verified,n,,debt_consolidation,Debt consolidation,117xx,NY,7.89,0,0,31,,16,0,52640,26.8,30,w,222.86,0,0,0,0,31,INDIVIDUAL,,13th week,0,0,417275,101300,0
42732806,35000,35000,35000,60 months, ,16.49,D,D3,Registered Nurse,5 years,MORTGAGE,85000,Verified,n,,debt_consolidation,Debt consolidation,553xx,MN,27.65,0,0,24,,21,0,50114,83.7,46,w,4959.64,0,0,0,0,,INDIVIDUAL,,48th week,0,0,291970,59900,0
4220121,25225,25225,25225,60 months, ,21.49,E,E3,kaiser permante,10+ years,RENT,56914,Source Verified,n,,debt_consolidation,a plan for the future,907xx,CA,26.04,0,3,,,18,0,31056,39.1,28,w,8128.28,0,0,0,0,,INDIVIDUAL,,87th week,0,0,52265,79400,1
64915124,12000,12000,12000,60 months,BAT2252229,18.25,E,E1,Programmer,8 years,MORTGAGE,30000,Source Verified,n,,debt_consolidation,Debt consolidation,782xx,TX,15.32,0,0,,,10,0,8179,44.9,24,w,517.49,0,0,0,0,,INDIVIDUAL,,13th week,0,141,44834,18200,0
20127255,10000,10000,10000,36 months, ,10.15,B,B2,Server,1 year,RENT,60000,Verified,n,,debt_consolidation,Debt consolidation,111xx,NY,2.06,0,0,,,3,0,3236,56.8,3,w,1245.5,0,0,0,0,,INDIVIDUAL,,83th week,0,0,3236,5700,0
1077028,6625,6625,6625,36 months, ,6.03,A,A1,Red Oak Kennels,1 year,RENT,24000,Source Verified,n,> Loan is for start up a a new concept resturant<br>,small_business,Small Business Loan,360xx,AL,29.21,0,0,,,7,0,8815,28.2,13,f,483.32,0,447.53,4.4752999986,0,,INDIVIDUAL,,87th week,0,,,,0
68288311,26600,26600,26600,60 months, ,10.99,B,B4,Nurse,7 years,MORTGAGE,70000,Not Verified,n,,debt_consolidation,Debt consolidation,640xx,MO,14.14,0,0,,,6,0,3832,47.9,20,f,467.92,0,0,0,0,,INDIVIDUAL,,9th week,0,180,97744,8000,0
11977921,19000,19000,19000,36 months,BAT5629144,20.5,E,E1,Chaplain,7 years,MORTGAGE,82700,Verified,n,,debt_consolidation,Credit Pay Off,294xx,SC,16.25,1,3,22,,8,0,7590,94.9,33,f,3793.31,0,0,0,0,22,INDIVIDUAL,,57th week,0,0,388785,8000,1
43807133,18000,18000,18000,36 months, ,7.89,A,A5,QUALITY LEAD,< 1 year,RENT,55000,Not Verified,n,,car,Car financing,432xx,OH,21.41,6,0,13,,13,0,25835,42,29,f,1129.89,0,0,0,0,23,INDIVIDUAL,,48th week,0,1013,66723,61500,0
56065919,15200,15200,15200,60 months,,19.19,E,E3,Bus driver /home health aide,8 years,RENT,50000,Source Verified,n,,other,Other,088xx,NJ,19.2,0,0,38,,12,0,5743,61.8,19,w,1404.79,0,0,0,0,,INDIVIDUAL,,26th week,0,0,33138,9300,0
8763227,21200,21200,21200,36 months,BAT4351734,7.62,A,A3,YORK FENCE CONSTRUCTION COMPANY,10+ years,MORTGAGE,60000,Source Verified,n,,debt_consolidation,debt consolidation,088xx,NJ,17.86,0,0,,,12,0,17582,33.4,26,f,2294.94,0,0,0,0,,INDIVIDUAL,,104th week,0,0,232760,52700,1
53961227,6000,6000,6000,36 months,BAT3726927,12.29,C,C1,,n/a,MORTGAGE,36565,Verified,n,,debt_consolidation,Debt consolidation,211xx,MD,20.94,0,0,35,,11,0,7221,34.2,26,f,379.7,0,0,0,0,,INDIVIDUAL,,31th week,0,0,185485,21100,0
13668077,35000,35000,35000,36 months,,13.65,C,C1,Executive Director,< 1 year,RENT,150000,Source Verified,n,,debt_consolidation,Debt consolidation,330xx,FL,20.76,2,0,10,,9,0,38779,87.7,21,f,6510.53,0,0,0,0,,INDIVIDUAL,,95th week,0,0,58663,44200,0
58499477,6000,6000,6000,36 months,BAT3873588,13.99,C,C4,RN,8 years,MORTGAGE,60000,Source Verified,n,,home_improvement,Home improvement,750xx,TX,15.88,0,2,,70,11,1,2629,34.6,18,w,391.05,0,0,0,0,,INDIVIDUAL,,26th week,0,0,274741,7600,0
51702855,18000,18000,18000,36 months,,7.89,A,A5,Foreman,10+ years,RENT,66600,Source Verified,n,,credit_card,Credit card refinancing,937xx,CA,11.91,0,0,,58,8,1,10203,68,25,w,855.94,0,0,0,0,,INDIVIDUAL,,35th week,0,75,25112,15000,0
35113457,5375,5375,5375,36 months, ,17.86,D,D5,Route sales rep,5 years,MORTGAGE,75000,Verified,n,,home_improvement,Home improvement,937xx,CA,15.88,0,1,59,108,7,1,401,5.6,18,f,585.73,0,0,0,0,59,INDIVIDUAL,,35th week,0,5240,34152,7200,1
61416669,25000,25000,25000,36 months,BAT1780517,6.89,A,A3,Educational Therapist,10+ years,OWN,50000,Not Verified,n,,debt_consolidation,Debt consolidation,331xx,FL,24.8,0,0,,,15,0,36433,37.1,37,f,684.92,0,0,0,0,,INDIVIDUAL,,22th week,0,0,56782,98300,0
15119253,25000,25000,25000,60 months,BAT5489674,15.31,C,C4,admin,10+ years,MORTGAGE,82000,Source Verified,n,,debt_consolidation,Debt consolidation,946xx,CA,16.42,1,0,3,,14,0,19983,47.9,23,w,5884.05,0,0,0,0,,INDIVIDUAL,,91th week,0,195,521659,39400,0
35123525,9000,9000,9000,36 months, ,8.39,A,A5,Operations Manager,3 years,RENT,115000,Not Verified,n,,debt_consolidation,Debt consolidation,951xx,CA,15.42,0,0,25,,12,0,2132,11.4,27,w,692.48,15,0,0,0,33,INDIVIDUAL,,61th week,0,0,77206,17400,0
45077884,24000,24000,24000,36 months,BAT5924421,12.29,C,C1,Sales Specialist,< 1 year,MORTGAGE,110000,Source Verified,n,,debt_consolidation,Debt consolidation,133xx,NY,24.19,0,0,39,,10,0,34210,40.7,29,w,2203.45,0,0,0,0,,INDIVIDUAL,,48th week,0,0,296588,84100,0
1029760,12000,12000,12000,60 months,BAT5877328,17.99,E,E1,valin,10+ years,MORTGAGE,160000,Not Verified,n,"I work for a robotic solutions company. Ive been fortunate enough to have stayed employed throughout this down economy due to the demand of my industrys ability to make manufacturing systems efficient and more cost effective for companies throughout the country. If funded for this loan, I intend to pay off 7 accts and discontinue use of 4 of those accounts. The current loan payment is scheduled for $304 .66/mo but I can afford to pay $500-$600/mo and pay off the loan in 24 mos, sooner than the 60-month term offered. I pay my bills on time, I always pay over the min monthly payment requirement, and can afford my current debt and monthly expenses without this loan but Im hopeful for the help to pay this debt off sooner rather than later with the help of the lower APR than my current avg APR so I can better invest in my home improvement projects and rebuild the equity in my home so that I may refinance down the road, pay down my HELOC at a faster rate and better provide for my retirement. Thank you for your consideration.",debt_consolidation,Consolidation,951xx,CA,8.8,0,2,71,,10,0,129821,50.2,28,f,5618.18,0,0,0,0,,INDIVIDUAL,,187th week,0,,,,1
37386771,3500,3500,3500,36 months,BAT2558388,7.49,A,A4,HR,10+ years,MORTGAGE,105000,Not Verified,n,,debt_consolidation,Debt consolidation,280xx,NC,9.51,0,0,45,,6,0,3655,21.4,19,w,253.7,0,0,0,0,61,INDIVIDUAL,,61th week,0,150,200825,17100,0
14848419,6625,6625,6625,36 months, ,15.61,C,C5,Police Chief,8 years,MORTGAGE,70000,Not Verified,n,,debt_consolidation,Debt consolidation,167xx,PA,15.96,1,2,21,102,5,1,2387,62.8,16,f,1395.53,0,0,0,0,34,INDIVIDUAL,,96th week,0,122,22916,3800,0
49714063,35000,35000,35000,36 months,,17.57,D,D4,,n/a,MORTGAGE,92300,Verified,n,,debt_consolidation,Debt consolidation,496xx,MI,17.24,3,3,78,,12,0,32058,69,22,f,3750.83,0,0,0,1,20,INDIVIDUAL,,35th week,0,0,92356,46235,0
49850853,8000,8000,8000,36 months,BAT1104812,17.57,D,D4,Machine operator,2 years,RENT,40000,Source Verified,n,,debt_consolidation,Debt consolidation,900xx,CA,25.74,1,1,16,,7,0,4893,48.8,7,w,857.33,0,0,0,0,16,INDIVIDUAL,,39th week,0,0,24076,10033,0
59612871,5000,5000,5000,36 months,BAT1780517,9.99,B,B3,Supervisor,3 years,MORTGAGE,40000,Verified,n,,car,Car financing,806xx,CO,29.49,0,3,,106,7,1,5373,30,14,w,195.3,0,0,0,0,,INDIVIDUAL,,22th week,0,0,171738,18000,0
37707988,10000,10000,10000,36 months, ,11.99,B,B5,Operation Manager,10+ years,MORTGAGE,42000,Source Verified,n,,credit_card,Credit card refinancing,995xx,AK,15.43,0,1,,,7,0,20595,80.8,16,f,1172.39,0,0,0,0,,INDIVIDUAL,,61th week,0,0,20595,25500,0
49312159,8000,8000,8000,36 months,BAT1104812,13.99,C,C4,Teacher,3 years,OWN,33912,Verified,n,,home_improvement,Home improvement,481xx,MI,27.14,1,0,14,,9,0,0,0,24,f,685.09,0,0,0,0,,INDIVIDUAL,,39th week,0,0,140178,4000,0
21298847,12000,12000,12000,60 months,BAT3461431,14.99,C,C5,special opos,4 years,RENT,34000,Verified,n,,credit_card,Credit card refinancing,228xx,VA,11.22,0,0,,106,7,1,7422,67.5,12,f,2421.1,0,0,0,0,,INDIVIDUAL,,78th week,0,0,8249,11000,0
953404,25000,15275,15250,60 months,BAT4051248,18.79,E,E3,Lending Resource,8 years,RENT,49992,Verified,n,"> I plan to use these funds to consolidate my credit cards...I am a great borrower due to the fact that I have never paid late on anything.  Thank you<br/>  > Also please note that I have an excellent job history. I have been at the same job/career for the past 8 years.<br/>  > Please note that after consildation of all my credit cards the only monthly bill I will be left with is my car loan of $255 per month...my debt to income ratios are extremely low!...Thank You!<br/>  > Investors...please let me know if you have any further questions in regards to this loan...I will be more then happy to answer them...thank you<br/>  > Investors...please note that I will take whatever is in funding at time of expiration.  Thank you<br/>  > I only need 5% more funded in order for me to obtain this loan...If I dont hit that mark the loan will be cancelled<br/>  > I only need 5% more funded in order for me to obtain this loan...If I dont hit that mark the loan will be cancelled<br/>  > This is the last day before this loan expires...please feel free to ask me any questions or concerns you might have...again, I would like to stress that I have an excellent job history,...good credit (never have been late on anything!)...and my debt to income ratios are extremely low...thank you for your consideration!<br/>",debt_consolidation,DebtConsolidation,106xx,NY,18.22,0,2,,,8,0,25016,79.3,16,f,2054.6,0,12.26,0,0,,INDIVIDUAL,,44th week,0,,,,0
12450354,19000,19000,19000,60 months,,17.57,D,D2,Technical Services Manager,10+ years,MORTGAGE,84000,Source Verified,n,,medical,Medical expenses,760xx,TX,7.86,0,0,,,8,0,21915,80.6,20,f,278.35,0,0,0,0,,INDIVIDUAL,,4th week,0,0,115557,27200,1
19125190,24000,24000,24000,36 months, ,13.35,C,C2,Administative RN,10+ years,RENT,120000,Verified,n,,debt_consolidation,Debt consolidation,905xx,CA,9.39,0,0,,,13,0,28318,57.4,16,f,3966.4,0,0,0,0,,INDIVIDUAL,,83th week,0,0,28318,49300,0
6330321,15000,15000,15000,36 months,BAT4808022,11.14,B,B2,Honeywel,2 years,RENT,52000,Source Verified,n,,credit_card,Personal,900xx,CA,27.97,0,1,,,14,0,15884,31.6,33,w,2647.65,0,0,0,0,,INDIVIDUAL,,135th week,0,0,62388,50200,0
50508845,5000,5000,5000,36 months, ,12.29,C,C1,produce associate,10+ years,RENT,28000,Source Verified,n,,other,Other,853xx,AZ,20.7,0,0,,,5,0,6526,93.2,6,f,372.43,0,0,0,0,,INDIVIDUAL,,35th week,0,0,9593,7000,0
70308366,10000,10000,10000,36 months, ,9.17,B,B2,POP Supervisor,8 years,RENT,37000,Source Verified,n,,credit_card,Credit card refinancing,297xx,SC,27.21,0,0,,,7,0,11008,94.1,14,w,66.23,0,0,0,0,,INDIVIDUAL,,4th week,0,0,35204,11700,0
65587997,14275,14275,14275,36 months,BAT2252229,16.99,D,D3,Relationship Banker,< 1 year,RENT,42000,Verified,n,,debt_consolidation,Debt consolidation,945xx,CA,14.31,2,0,17,,6,0,5542,37.4,19,w,579.77,0,0,0,0,,INDIVIDUAL,,13th week,0,0,15517,14800,0
3728488,14400,14400,14400,36 months,,14.33,C,C1,Compass Group North America,4 years,MORTGAGE,58000,Source Verified,n,> going to pay off some cards and just have 1 payment<br>,debt_consolidation,Credit Card,322xx,FL,19.12,0,0,42,,17,0,13898,75.5,34,f,3037.27,0,0,0,0,,INDIVIDUAL,,109th week,0,0,146929,18400,1
12567238,3500,3500,3500,36 months,BAT1766061,13.53,B,B5,Underwriting,5 years,RENT,45000,Not Verified,n,> Getting the loan to pay off high interest credit cards<br>,debt_consolidation,Debt consolidation,787xx,TX,23.97,0,2,39,112,14,1,6086,25.9,33,f,645.06,0,0,0,0,,INDIVIDUAL,,96th week,0,0,31413,23500,1
68458253,15000,15000,15000,36 months,,9.17,B,B2,Integrated Technology Support Technician,1 year,OWN,58000,Source Verified,n,,credit_card,Credit card refinancing,932xx,CA,28.39,1,0,23,,13,0,6095,39.6,18,w,211.31,0,0,0,1,23,INDIVIDUAL,,9th week,0,3001,262518,15400,0
11046784,8000,8000,8000,36 months,BAT5629144,12.85,B,B4,Auto Technician,10+ years,RENT,52000,Not Verified,n,,debt_consolidation,Debt consolidation,331xx,FL,7.69,0,0,,,7,0,11409,57.6,9,w,1501.45,0,0,0,0,,INDIVIDUAL,,109th week,0,0,11409,19800,0
22360509,4000,4000,4000,36 months,BAT3193689,13.35,C,C2,CNA,3 years,RENT,30000,Not Verified,n,,debt_consolidation,Debt consolidation,804xx,CO,12.44,0,1,27,,12,0,3897,43.3,22,f,636.59,0,0,0,0,38,INDIVIDUAL,,78th week,0,165,32491,9000,0
17672737,25000,25000,25000,60 months,,14.64,C,C3,Superintendent,10+ years,MORTGAGE,106000,Not Verified,n,,debt_consolidation,Debt consolidation,199xx,DE,18.83,0,1,38,116,12,1,12324,57.6,32,w,5388.3,0,0,0,0,,INDIVIDUAL,,87th week,0,0,217658,21400,0
69909214,20000,20000,19925,60 months,BAT1586599,13.67,C,C4,Machinest,10+ years,MORTGAGE,55820,Not Verified,n,,credit_card,Credit card refinancing,053xx,VT,22.79,1,0,8,,19,0,18489,46.3,33,f,437.81,0,0,0,0,,INDIVIDUAL,,9th week,0,0,117882,39900,0
22911693,10000,10000,10000,36 months,BAT3193689,10.15,B,B2,owner,2 years,RENT,52000,Source Verified,n,,debt_consolidation,Debt consolidation,191xx,PA,14.89,1,1,21,27,10,1,8258,49.2,23,f,1213.09,0,0,0,0,21,INDIVIDUAL,,78th week,0,0,28785,16800,0
53984890,25000,25000,25000,36 months, ,7.89,A,A5,Associate,10+ years,RENT,390000,Source Verified,n,,debt_consolidation,Debt consolidation,900xx,CA,5.75,0,1,,,6,0,16193,43.8,19,f,1042.46,0,0,0,0,,INDIVIDUAL,,31th week,0,0,101077,37000,0
822723,3225,3225,3225,36 months,BAT5458862,5.79,A,A2,EQT,< 1 year,MORTGAGE,78000,Not Verified,n,,debt_consolidation,Credit Card Consolidation Loan,152xx,PA,5.6,0,2,,,11,0,13104,24,24,f,258.97,0,0,0,0,,INDIVIDUAL,,104th week,0,,,,1
10387544,15000,15000,15000,36 months,BAT2575549,10.99,B,B2,Teacher,10+ years,MORTGAGE,90000,Source Verified,n,"> I did not totally consolidate the debt in the loan that I took out 7 months ago and want to now under a new loan. Thanks for your consideration,<br>",debt_consolidation,Total Debt consolidation part 2,226xx,VA,21.04,0,2,,,19,0,16554,62,53,f,2390.38,0,0,0,0,,INDIVIDUAL,,113th week,0,0,342253,26700,0
1318700,28000,28000,28000,60 months, ,10.65,B,B2,Daymon Worldwide,4 years,MORTGAGE,170004,Source Verified,n,,debt_consolidation,Consolidation Loan,146xx,NY,6.18,0,0,,,17,0,10347,27.4,27,f,5949.75,0,0,0,0,,INDIVIDUAL,,130th week,0,,,,1
51462075,30000,30000,30000,60 months,BAT1184694,12.69,C,C2,Director of Compliance,2 years,RENT,115000,Verified,n,,home_improvement,Home improvement,233xx,VA,1.01,0,0,35,,5,0,1063,17.7,16,f,2118.09,0,0,0,0,,INDIVIDUAL,,35th week,0,0,1063,6000,0
32267776,8000,8000,8000,36 months, ,12.99,C,C1,Pharmacy Technician,10+ years,RENT,34000,Not Verified,n,,debt_consolidation,Debt consolidation,210xx,MD,16.03,0,4,,109,9,1,7548,50,12,w,1075.24,0,0,0,0,,INDIVIDUAL,,65th week,0,0,15948,15000,0
67698390,6275,6275,6275,36 months,BAT2252229,17.86,D,D5,Auto technician,10+ years,MORTGAGE,58000,Verified,n,,home_improvement,Home improvement,921xx,CA,4.22,0,0,,,7,0,2576,22,12,f,178.58,0,0,0,0,,INDIVIDUAL,,9th week,0,0,296698,11700,0
48732012,15000,15000,15000,60 months,BAT1104812,12.29,C,C1,Contractor,3 years,MORTGAGE,40000,Not Verified,n,,credit_card,Credit card refinancing,290xx,SC,18.24,0,0,70,,6,0,18729,59.8,9,w,1337.35,0,0,0,0,71,INDIVIDUAL,,39th week,0,0,137366,31300,0
57789390,15000,15000,15000,60 months,BAT3873588,13.33,C,C3,Lithographer,9 years,RENT,50000,Source Verified,n,,debt_consolidation,Debt consolidation,444xx,OH,29.96,1,1,3,,23,0,11892,35.6,41,w,947.56,0,0,0,0,,INDIVIDUAL,,26th week,0,0,41719,33400,0
31137542,20000,20000,20000,36 months,BAT2078974,7.69,A,A4,GM,10+ years,OWN,75000,Source Verified,n,,home_improvement,Home improvement,958xx,CA,22.51,1,0,9,,12,0,12728,63.3,20,w,1086.83,0,0,0,0,,INDIVIDUAL,,39th week,0,0,224308,20100,1
64862550,16875,16875,16825,60 months,BAT2252229,19.19,E,E3,sales manager,10+ years,MORTGAGE,38400,Not Verified,n,,debt_consolidation,Debt consolidation,283xx,NC,25.53,0,0,,,16,0,23798,40.6,22,f,783.41,0,0,0,0,,INDIVIDUAL,,13th week,0,0,126434,58600,0
59187231,8400,8400,8300,36 months,BAT3873588,9.99,B,B3,Instructional Design Coordinator,< 1 year,RENT,54590,Not Verified,n,,debt_consolidation,Debt consolidation,991xx,WA,10.16,0,0,,,5,0,20499,59.9,11,f,384.87,0,0,0,0,,INDIVIDUAL,,26th week,0,0,20499,34200,0
42466086,20950,20950,20950,60 months,BAT4694572,14.99,C,C5,Manager,2 years,MORTGAGE,127000,Source Verified,n,,debt_consolidation,Debt consolidation,208xx,MD,13.45,1,0,7,,14,0,16676,52.6,28,w,2715.17,0,0,0,0,,INDIVIDUAL,,48th week,0,0,1080043,33400,1
11700193,10000,10000,10000,36 months,,10.99,B,B2,paint tech,3 years,MORTGAGE,60000,Verified,n,> Plan to use for credit card refinance. I have a good job that will pay back the loan i just needed a lower interest rate.<br>,credit_card,Credit Card Refi,544xx,WI,22.74,0,2,68,,15,0,9602,45.1,35,f,1309.34,0,0,0,0,68,INDIVIDUAL,,78th week,0,1185,188389,21300,1
36034613,18000,18000,18000,36 months,BAT2558388,7.49,A,A4,Executive Chef,5 years,RENT,75000,Source Verified,n,,debt_consolidation,Debt consolidation,068xx,CT,15.12,0,0,,,13,0,23602,46,18,w,1297.3,0,0,0,0,,INDIVIDUAL,,61th week,0,0,30500,51300,0
24586218,8000,8000,8000,36 months,BAT3193689,13.35,C,C2,Closing Doc Funder,1 year,RENT,24000,Source Verified,n,,debt_consolidation,Debt consolidation,322xx,FL,25.2,1,1,6,67,11,1,2258,50.2,24,w,1221.85,0,0,0,0,,INDIVIDUAL,,74th week,0,0,50247,4500,0
50337331,10000,10000,10000,36 months, ,9.99,B,B3,PHARMACEUTICAL SALES,8 years,MORTGAGE,118500,Source Verified,n,,credit_card,Credit card refinancing,622xx,IL,15.41,1,1,17,,7,0,5907,98.4,20,f,610.35,0,0,0,0,38,INDIVIDUAL,,35th week,0,86,247125,6000,0
43866562,12000,12000,12000,60 months,BAT4136152,15.61,D,D1,General manager,10+ years,MORTGAGE,139444,Not Verified,n,,other,Other,801xx,CO,15.44,2,0,19,,12,0,9137,58.2,32,f,1316.01,0,0,0,0,19,INDIVIDUAL,,35th week,0,0,374297,15700,1
6698185,13650,13650,13650,36 months, ,11.14,B,B2,Department of Defense,< 1 year,MORTGAGE,58647,Not Verified,n,,debt_consolidation,Debt consolidation,430xx,OH,7.73,1,1,6,,13,0,12920,34.2,36,f,604.25,0,0,0,0,,INDIVIDUAL,,22th week,0,46,12920,37800,1
47476928,16000,16000,16000,60 months,BAT1104812,12.29,C,C1,Lead Customer Service Representative,8 years,MORTGAGE,49000,Source Verified,n,,credit_card,Credit card refinancing,493xx,MI,11.17,0,1,77,,5,0,6384,69.4,20,w,1439.94,0,0,0,0,,INDIVIDUAL,,39th week,0,0,73767,9200,1
5820945,7000,7000,7000,36 months,BAT2428731,15.31,C,C2,US Department of Homeland Security,2 years,MORTGAGE,89000,Not Verified,n,,other,Personal Loan,206xx,MD,10.46,4,0,8,,18,0,6020,44.3,28,f,1743.56,0,0,0,0,15,INDIVIDUAL,,139th week,0,0,346309,13600,0
984955,12000,12000,12000,36 months,BAT1691418,13.84,C,C2,Intermark Group,1 year,RENT,60000,Not Verified,n,"> I have 5 cards that this loan will allow me to prepay. My credit score will improve by having an installment loan on file rather than revolving credit. I will cut up the cards though not close the accounts as account age will actually help my score. $1,000 will be kept in reserve just in case an unexpected expense arises.<br/>  > Further, this will remove a standing $300/mo payment I have on these cards so rather than paying the CC companies, I'll simply be paying the loan back here at a better rate, and faster than I can do on a revolving line.<br/>  > I'm just over 12% funded. Thanks for everyone so far for helping me get closer to financial freedom. I truly appreciate all the support!<br/>  > I'm now at just over 25% funded. Thanks to every thus far!<br/>  > Wow; 25% to 40% in less than a day. Again...Thanks so much for helping me reach my goals for more solid credit &amp; responsible usage!<br/>  > 40% to 60% even faster! Thanks to all the investors &amp; those forthcoming!<br/>",credit_card,Beat Down Evil Credit,352xx,AL,22.92,0,2,,,17,0,16950,54.7,20,f,2726.59,0,0,0,0,,INDIVIDUAL,,157th week,0,,,,1
49372838,18000,18000,18000,60 months,BAT1104812,13.99,C,C4,,n/a,RENT,48700,Verified,n,,debt_consolidation,Debt consolidation,913xx,CA,16.36,0,0,,,11,0,12339,62.3,14,w,1770.57,0,0,0,0,,INDIVIDUAL,,39th week,0,0,25873,19800,0
49262049,5150,5150,5150,36 months,BAT1104812,12.69,C,C2,meter  reader,10+ years,MORTGAGE,42000,Verified,n,,debt_consolidation,Debt consolidation,473xx,IN,24.11,0,1,,44,11,2,3412,53,34,w,436.73,0,0,0,0,40,INDIVIDUAL,,39th week,0,0,95111,6450,0
41373350,20000,20000,20000,36 months, ,12.39,C,C1,"Associate Director, Faculty Training",10+ years,MORTGAGE,96635,Verified,n,,debt_consolidation,Debt consolidation,110xx,NY,20.37,0,0,,,5,0,38652,99.3,8,f,2087.35,0,0,0,0,,INDIVIDUAL,,52th week,0,0,244817,39600,0
782385,10000,10000,9950,36 months,BAT5597801,21.14,G,G5,milton ruben,2 years,MORTGAGE,108000,Source Verified,n,,debt_consolidation,new beginning,308xx,GA,16.33,0,1,,115,30,1,26864,78.5,47,f,842.91,0,0,0,0,,INDIVIDUAL,,22th week,0,,,,0
1089855,4000,4000,4000,36 months,,7.49,A,A4,Southeastern University,5 years,MORTGAGE,34000,Source Verified,n,"   > My intent is to purchase, not a golf cart.....but a golf car called GEM. Many people in Florida use these for transportation including the my cities meter maids. Environmental friendly with very little wear and tear compared to a primary vechicle.<br/>",major_purchase,Golf Car Loan,338xx,FL,10.98,0,0,,,4,0,542,8.7,7,f,455.83,0,0,0,0,,INDIVIDUAL,,126th week,0,,,,1
45911284,2000,2000,2000,36 months, ,7.89,A,A5,,n/a,RENT,26500,Verified,n,,major_purchase,Major purchase,024xx,MA,23.19,0,0,,,15,0,15049,53.6,24,w,105.59,0,0,0,0,,INDIVIDUAL,,39th week,0,0,15049,28100,0
13327262,7500,7500,7500,36 months,,9.67,B,B1,A&P Mechanic,10+ years,MORTGAGE,65000,Not Verified,n,,credit_card,Credit card refinancing,891xx,NV,4.47,0,0,32,,5,0,7662,81.5,15,w,754.68,0,0,0,0,32,INDIVIDUAL,,69th week,0,0,148100,9400,1
48393187,6000,6000,6000,36 months,BAT1104812,5.93,A,A1,RN,10+ years,MORTGAGE,70000,Not Verified,n,,home_improvement,Home improvement,631xx,MO,12.89,1,0,21,,20,0,4086,6.4,38,f,237.39,0,0,0,1,,INDIVIDUAL,,39th week,0,52,151948,64000,0
